,x,y,Z,DeltaPressure
66,-4552.650000000023,8101.370000000114,-2420.19,-169.77000000000018
67,-2463.950000000012,9431.790000000035,-2509.56,-2058.38
68,-2463.950000000012,9431.790000000035,-2509.56,-2716.46
69,-2463.950000000012,9431.790000000035,-2509.56,-658.0799999999998
70,-2463.950000000012,9431.790000000035,-2509.56,-150.71000000000004
71,-2463.950000000012,9431.790000000035,-2509.56,-143.05999999999997
72,-2346.200000000012,7290.969999999737,-2493.96,-379.9200000000001
73,-2346.200000000012,7290.969999999737,-2493.96,-839.5699999999997
74,-2346.200000000012,7290.969999999737,-2493.96,-459.6499999999997
75,-2346.200000000012,7290.969999999737,-2493.96,-56.03999999999997
76,-2346.200000000012,7290.969999999737,-2493.96,-269.0600000000004
77,-2346.200000000012,7290.969999999737,-2493.96,-394.4300000000003
78,-2346.200000000012,7290.969999999737,-2493.96,-421.12000000000086
79,-2346.200000000012,7290.969999999737,-2493.96,-450.0
80,-2346.200000000012,7290.969999999737,-2493.96,-213.0200000000004
81,-2346.200000000012,7290.969999999737,-2493.96,-338.3900000000003
82,-2346.200000000012,7290.969999999737,-2493.96,-365.08000000000084
83,-2346.200000000012,7290.969999999737,-2493.96,-393.96
84,-2346.200000000012,7290.969999999737,-2493.96,-125.36999999999986
85,-2346.200000000012,7290.969999999737,-2493.96,-152.0600000000004
86,-2346.200000000012,7290.969999999737,-2493.96,-180.93999999999957
87,-2346.200000000012,7290.969999999737,-2493.96,-26.69000000000051
88,-2346.200000000012,7290.969999999737,-2493.96,-55.56999999999972
89,-2346.200000000012,7290.969999999737,-2493.96,-28.8799999999992
90,-5282.290000000037,9233.28000000026,-2563.15,-2263.33
91,-5282.290000000037,9233.28000000026,-2563.15,-1352.84
92,-5282.290000000037,9233.28000000026,-2563.15,-0.7100000000000364
93,-5282.290000000037,9233.28000000026,-2563.15,-67.82999999999993
94,-5282.290000000037,9233.28000000026,-2563.15,-67.11999999999989
95,-2184.9099999999744,7190.179999999702,-2500.03,-534.7699999999994
96,-2184.9099999999744,7190.179999999702,-2500.03,-1644.1199999999994
97,-2184.9099999999744,7190.179999999702,-2500.03,-1109.35
98,-2184.9099999999744,7190.179999999702,-2500.03,-74.4499999999998
99,-2184.9099999999744,7190.179999999702,-2500.03,-1374.38
100,-2184.9099999999744,7190.179999999702,-2500.03,-974.2600000000003
101,-2184.9099999999744,7190.179999999702,-2500.03,-1272.8700000000003
102,-2184.9099999999744,7190.179999999702,-2500.03,-1260.86
103,-2184.9099999999744,7190.179999999702,-2500.03,-1299.9300000000005
104,-2184.9099999999744,7190.179999999702,-2500.03,-899.8100000000003
105,-2184.9099999999744,7190.179999999702,-2500.03,-1198.4200000000005
106,-2184.9099999999744,7190.179999999702,-2500.03,-1186.4100000000005
107,-2184.9099999999744,7190.179999999702,-2500.03,-298.6100000000001
108,-2184.9099999999744,7190.179999999702,-2500.03,-286.5999999999999
109,-5653.540000000035,7621.309999999591,-2491.47,-634.3199999999998
110,-5653.540000000035,7621.309999999591,-2491.47,-824.3199999999997
111,-5653.540000000035,7621.309999999591,-2491.47,-190.0
112,-5653.540000000035,7621.309999999591,-2491.47,-50.79999999999972
113,-5653.540000000035,7621.309999999591,-2491.47,-112.08999999999969
114,-5653.540000000035,7621.309999999591,-2491.47,-155.38999999999942
115,-5653.540000000035,7621.309999999591,-2491.47,-152.91999999999962
116,-5653.540000000035,7621.309999999591,-2491.47,-167.65999999999985
117,-5653.540000000035,7621.309999999591,-2491.47,-61.28999999999997
118,-5653.540000000035,7621.309999999591,-2491.47,-104.58999999999969
119,-5653.540000000035,7621.309999999591,-2491.47,-102.11999999999986
120,-5653.540000000035,7621.309999999591,-2491.47,-116.86000000000013
121,-5653.540000000035,7621.309999999591,-2491.47,-43.29999999999972
122,-5653.540000000035,7621.309999999591,-2491.47,-40.82999999999993
123,-5653.540000000035,7621.309999999591,-2491.47,-55.57000000000015
124,-5653.540000000035,7621.309999999591,-2491.47,-12.270000000000437
125,-5653.540000000035,7621.309999999591,-2491.47,-14.740000000000231
126,-4512.729999999981,4663.419999999926,-2468.44,-930.83
127,-4512.729999999981,4663.419999999926,-2468.44,-3123.89
128,-4512.729999999981,4663.419999999926,-2468.44,-2193.06
129,-4512.729999999981,4663.419999999926,-2468.44,-361.52999999999975
130,-4512.729999999981,4663.419999999926,-2468.44,-1438.0099999999998
131,-4512.729999999981,4663.419999999926,-2468.44,-1420.0699999999995
132,-4512.729999999981,4663.419999999926,-2468.44,-1216.7499999999995
133,-4512.729999999981,4663.419999999926,-2468.44,-1206.91
134,-4512.729999999981,4663.419999999926,-2468.44,-1076.48
135,-4512.729999999981,4663.419999999926,-2468.44,-1058.54
136,-4512.729999999981,4663.419999999926,-2468.44,-855.2199999999997
137,-4512.729999999981,4663.419999999926,-2468.44,-845.3800000000001
138,-4679.040000000037,9300.860000000335,-2520.0,-1362.58
139,-4679.040000000037,9300.860000000335,-2520.0,-1684.17
140,-4679.040000000037,9300.860000000335,-2520.0,-321.5900000000001
141,-4679.040000000037,9300.860000000335,-2520.0,-106.55000000000021
142,-4679.040000000037,9300.860000000335,-2520.0,-228.90999999999985
143,-4679.040000000037,9300.860000000335,-2520.0,-240.82000000000062
144,-4679.040000000037,9300.860000000335,-2520.0,-254.08
145,-4679.040000000037,9300.860000000335,-2520.0,-295.1400000000003
146,-4679.040000000037,9300.860000000335,-2520.0,-122.3599999999997
147,-4679.040000000037,9300.860000000335,-2520.0,-134.27000000000044
148,-4679.040000000037,9300.860000000335,-2520.0,-147.52999999999975
149,-4679.040000000037,9300.860000000335,-2520.0,-188.5900000000001
150,-4679.040000000037,9300.860000000335,-2520.0,-11.910000000000766
151,-4679.040000000037,9300.860000000335,-2520.0,-25.170000000000076
152,-4679.040000000037,9300.860000000335,-2520.0,-66.23000000000047
153,-4679.040000000037,9300.860000000335,-2520.0,-13.259999999999307
154,-4679.040000000037,9300.860000000335,-2520.0,-54.31999999999972
155,-4679.040000000037,9300.860000000335,-2520.0,-41.0600000000004
156,-2277.479999999981,9952.519999999551,-2542.83,-3058.3700000000013
157,-2277.479999999981,9952.519999999551,-2542.83,-3787.340000000001
158,-2277.479999999981,9952.519999999551,-2542.83,-728.9700000000003
159,-2277.479999999981,9952.519999999551,-2542.83,-126.22999999999956
160,-2277.479999999981,9952.519999999551,-2542.83,-29.22999999999957
161,-2277.479999999981,9952.519999999551,-2542.83,-89.90000000000009
162,-4979.349999999977,5101.099999999628,-2438.17,-855.1599999999999
163,-4979.349999999977,5101.099999999628,-2438.17,-1979.71
164,-4979.349999999977,5101.099999999628,-2438.17,-1124.5499999999997
165,-4979.349999999977,5101.099999999628,-2438.17,-307.0900000000001
166,-4979.349999999977,5101.099999999628,-2438.17,-494.6700000000001
167,-4979.349999999977,5101.099999999628,-2438.17,-650.1999999999998
168,-4979.349999999977,5101.099999999628,-2438.17,-726.9399999999997
169,-4979.349999999977,5101.099999999628,-2438.17,-798.5499999999997
170,-4979.349999999977,5101.099999999628,-2438.17,-187.58
171,-4979.349999999977,5101.099999999628,-2438.17,-343.1099999999997
172,-4979.349999999977,5101.099999999628,-2438.17,-419.84999999999945
173,-4979.349999999977,5101.099999999628,-2438.17,-491.4599999999997
174,-4979.349999999977,5101.099999999628,-2438.17,-155.52999999999975
175,-4979.349999999977,5101.099999999628,-2438.17,-232.26999999999958
176,-4979.349999999977,5101.099999999628,-2438.17,-303.8799999999996
177,-4979.349999999977,5101.099999999628,-2438.17,-76.73999999999978
178,-4979.349999999977,5101.099999999628,-2438.17,-148.3499999999999
179,-4979.349999999977,5101.099999999628,-2438.17,-71.61000000000013
180,-3123.8800000000047,5992.450000000185,-2473.73,-1458.86
181,-3123.8800000000047,5992.450000000185,-2473.73,-941.88
182,-3123.8800000000047,5992.450000000185,-2473.73,-2.180000000000291
183,-3123.8800000000047,5992.450000000185,-2473.73,-17.939999999999607
184,-3123.8800000000047,5992.450000000185,-2473.73,-33.44999999999982
185,-3123.8800000000047,5992.450000000185,-2473.73,-15.759999999999307
186,-3123.8800000000047,5992.450000000185,-2473.73,-31.269999999999534
187,-3123.8800000000047,5992.450000000185,-2473.73,-15.510000000000215
188,-6231.75,3554.4500000001867,-2518.68,-1287.9600000000005
189,-6231.75,3554.4500000001867,-2518.68,-2368.18
190,-6231.75,3554.4500000001867,-2518.68,-2681.74
191,-6231.75,3554.4500000001867,-2518.68,-2434.62
192,-6231.75,3554.4500000001867,-2518.68,-2042.62
193,-6231.75,3554.4500000001867,-2518.68,-1936.4
194,-6231.75,3554.4500000001867,-2518.68,-2915.31
195,-6231.75,3554.4500000001867,-2518.68,-233.57000000000016
196,-6231.75,3554.4500000001867,-2518.68,-480.69000000000005
197,-6231.75,3554.4500000001867,-2518.68,-872.69
198,-6231.75,3554.4500000001867,-2518.68,-978.91
199,-6559.890000000013,6084.299999999815,-2484.28,-1478.2800000000002
200,-6559.890000000013,6084.299999999815,-2484.28,-2253.9700000000007
201,-6559.890000000013,6084.299999999815,-2484.28,-775.69
202,-6559.890000000013,6084.299999999815,-2484.28,-246.56
203,-6559.890000000013,6084.299999999815,-2484.28,-429.75
204,-6559.890000000013,6084.299999999815,-2484.28,-493.5899999999997
205,-6559.890000000013,6084.299999999815,-2484.28,-503.67999999999984
206,-6559.890000000013,6084.299999999815,-2484.28,-183.19000000000003
207,-6559.890000000013,6084.299999999815,-2484.28,-247.02999999999975
208,-6559.890000000013,6084.299999999815,-2484.28,-257.11999999999995
209,-6559.890000000013,6084.299999999815,-2484.28,-63.83999999999968
210,-6559.890000000013,6084.299999999815,-2484.28,-73.92999999999985
211,-6559.890000000013,6084.299999999815,-2484.28,-10.090000000000149
212,-4782.760000000009,6344.519999999553,-2424.82,-966.29
213,-4782.760000000009,6344.519999999553,-2424.82,-927.5899999999997
214,-4782.760000000009,6344.519999999553,-2424.82,-101.42999999999985
215,-4782.760000000009,6344.519999999553,-2424.82,-48.13999999999986
216,-4782.760000000009,6344.519999999553,-2424.82,-82.33999999999969
217,-4782.760000000009,6344.519999999553,-2424.82,-34.19999999999982
218,-4782.760000000009,6344.519999999553,-2424.82,-150.9699999999998
219,-4975.75,7009.370000000114,-2411.08,-1207.33
220,-4975.75,7009.370000000114,-2411.08,-1049.48
221,-4975.75,7009.370000000114,-2411.08,-134.73000000000002
222,-4975.75,7009.370000000114,-2411.08,-1876.8
223,-4975.75,7009.370000000114,-2411.08,-2022.5999999999995
224,-4975.75,7009.370000000114,-2411.08,-1868.2499999999993
225,-4975.75,7009.370000000114,-2411.08,-145.79999999999973
226,-1835.0,8877.69000000041,-2480.57,-1618.67
227,-1835.0,8877.69000000041,-2480.57,-888.96
228,-1835.0,8877.69000000041,-2480.57,-602.7199999999998
229,-1835.0,8877.69000000041,-2480.57,-3.050000000000182
230,-1835.0,8877.69000000041,-2480.57,-628.73
231,-1835.0,8877.69000000041,-2480.57,-625.6799999999997
232,-3011.8099999999977,10252.410000000147,-2504.99,-873.0299999999997
233,-3011.8099999999977,10252.410000000147,-2504.99,-291.73
234,-1848.960000000021,9651.019999999551,-2515.1,-1960.3600000000006
235,-1848.960000000021,9651.019999999551,-2515.1,-1257.7200000000005
236,-1848.960000000021,9651.019999999551,-2515.1,-23.98000000000048
237,-1848.960000000021,9651.019999999551,-2515.1,-30.850000000000364
238,-1848.960000000021,9651.019999999551,-2515.1,-504.52000000000055
239,-1848.960000000021,9651.019999999551,-2515.1,-6.869999999999893
240,-1848.960000000021,9651.019999999551,-2515.1,-480.54
241,-1848.960000000021,9651.019999999551,-2515.1,-473.6700000000001
242,-4853.699999999953,7253.360000000334,-2411.41,-1786.6099999999994
243,-4853.699999999953,7253.360000000334,-2411.41,-1621.5199999999993
244,-4853.699999999953,7253.360000000334,-2411.41,-123.53000000000021
245,-4853.699999999953,7253.360000000334,-2411.41,-417.67999999999984
246,-4853.699999999953,7253.360000000334,-2411.41,-519.6999999999998
247,-4853.699999999953,7253.360000000334,-2411.41,-503.6100000000001
248,-4853.699999999953,7253.360000000334,-2411.41,-102.01999999999998
249,-4853.699999999953,7253.360000000334,-2411.41,-85.9300000000003
250,-3730.9099999999744,7926.179999999702,-2415.68,-1033.0499999999997
251,-3730.9099999999744,7926.179999999702,-2415.68,-22.05999999999995
252,-4818.949999999953,7565.389999999666,-2412.29,-991.5
253,-4818.949999999953,7565.389999999666,-2412.29,-1428.9700000000007
254,-4818.949999999953,7565.389999999666,-2412.29,-437.47000000000025
255,-4818.949999999953,7565.389999999666,-2412.29,-364.8900000000003
256,-4818.949999999953,7565.389999999666,-2412.29,-749.3900000000003
257,-4818.949999999953,7565.389999999666,-2412.29,-513.3200000000002
258,-4818.949999999953,7565.389999999666,-2412.29,-477.3100000000004
259,-4818.949999999953,7565.389999999666,-2412.29,-476.78000000000014
260,-4818.949999999953,7565.389999999666,-2412.29,-384.5
261,-4818.949999999953,7565.389999999666,-2412.29,-148.42999999999984
262,-4818.949999999953,7565.389999999666,-2412.29,-112.42000000000007
263,-4818.949999999953,7565.389999999666,-2412.29,-111.88999999999987
264,-5843.540000000035,4119.530000000262,-2509.8,-837.54
265,-5843.540000000035,4119.530000000262,-2509.8,-2857.570000000001
266,-5843.540000000035,4119.530000000262,-2509.8,-2020.0300000000007
267,-5843.540000000035,4119.530000000262,-2509.8,-220.0699999999997
268,-5843.540000000035,4119.530000000262,-2509.8,-2043.82
269,-5843.540000000035,4119.530000000262,-2509.8,-1767.25
270,-5843.540000000035,4119.530000000262,-2509.8,-1417.54
271,-5843.540000000035,4119.530000000262,-2509.8,-2218.55
272,-5843.540000000035,4119.530000000262,-2509.8,-1823.7500000000007
273,-5843.540000000035,4119.530000000262,-2509.8,-1547.1800000000005
274,-5843.540000000035,4119.530000000262,-2509.8,-1197.4700000000005
275,-5843.540000000035,4119.530000000262,-2509.8,-1998.4800000000007
276,-5843.540000000035,4119.530000000262,-2509.8,-174.73000000000005
277,-5843.540000000035,4119.530000000262,-2509.8,-451.3000000000001
278,-5843.540000000035,4119.530000000262,-2509.8,-801.0100000000003
279,-7741.439999999944,3726.3300000000745,-2565.11,-461.4900000000007
280,-7741.439999999944,3726.3300000000745,-2565.11,-2405.360000000001
281,-7741.439999999944,3726.3300000000745,-2565.11,-1943.87
282,-7741.439999999944,3726.3300000000745,-2565.11,-1186.04
283,-7741.439999999944,3726.3300000000745,-2565.11,-2042.82
284,-7741.439999999944,3726.3300000000745,-2565.11,-1915.3900000000006
285,-7741.439999999944,3726.3300000000745,-2565.11,-1702.3100000000006
286,-7741.439999999944,3726.3300000000745,-2565.11,-1979.61
287,-7741.439999999944,3726.3300000000745,-2565.11,-856.7800000000003
288,-7741.439999999944,3726.3300000000745,-2565.11,-729.3500000000003
289,-7741.439999999944,3726.3300000000745,-2565.11,-516.2700000000004
290,-7741.439999999944,3726.3300000000745,-2565.11,-793.5700000000003
291,-7741.439999999944,3726.3300000000745,-2565.11,-64.2199999999998
292,-7741.439999999944,3726.3300000000745,-2565.11,-277.29999999999967
293,-7557.359999999987,4595.389999999665,-2535.88,-1800.42
294,-7557.359999999987,4595.389999999665,-2535.88,-2439.6600000000008
295,-7557.359999999987,4595.389999999665,-2535.88,-639.2400000000002
296,-7557.359999999987,4595.389999999665,-2535.88,-96.77000000000044
297,-7557.359999999987,4595.389999999665,-2535.88,-512.2600000000001
298,-7557.359999999987,4595.389999999665,-2535.88,-535.0799999999998
299,-7557.359999999987,4595.389999999665,-2535.88,-437.8100000000004
300,-7557.359999999987,4595.389999999665,-2535.88,-569.5500000000002
301,-7557.359999999987,4595.389999999665,-2535.88,-415.48999999999984
302,-7557.359999999987,4595.389999999665,-2535.88,-438.3099999999995
303,-7557.359999999987,4595.389999999665,-2535.88,-341.04
304,-7557.359999999987,4595.389999999665,-2535.88,-472.77999999999975
305,-7557.359999999987,4595.389999999665,-2535.88,-22.81999999999971
306,-7557.359999999987,4595.389999999665,-2535.88,-57.28999999999997
307,-7557.359999999987,4595.389999999665,-2535.88,-34.47000000000025
308,-7557.359999999987,4595.389999999665,-2535.88,-131.73999999999978
309,-8708.619999999995,1662.2400000002233,-2646.0,-101.31999999999971
310,-8708.619999999995,1662.2400000002233,-2646.0,-641.5599999999995
311,-8708.619999999995,1662.2400000002233,-2646.0,-540.2399999999999
312,-8708.619999999995,1662.2400000002233,-2646.0,-50.82000000000062
313,-8708.619999999995,1662.2400000002233,-2646.0,-312.97000000000025
314,-8708.619999999995,1662.2400000002233,-2646.0,-435.5
315,-8708.619999999995,1662.2400000002233,-2646.0,-487.37000000000086
316,-8708.619999999995,1662.2400000002233,-2646.0,-756.1200000000008
317,-8708.619999999995,1662.2400000002233,-2646.0,-262.14999999999964
318,-8708.619999999995,1662.2400000002233,-2646.0,-384.6799999999994
319,-8708.619999999995,1662.2400000002233,-2646.0,-436.5500000000001
320,-8708.619999999995,1662.2400000002233,-2646.0,-705.3000000000003
321,-8708.619999999995,1662.2400000002233,-2646.0,-122.52999999999977
322,-8708.619999999995,1662.2400000002233,-2646.0,-174.40000000000057
323,-8708.619999999995,1662.2400000002233,-2646.0,-443.15000000000055
324,-8708.619999999995,1662.2400000002233,-2646.0,-51.8700000000008
325,-8708.619999999995,1662.2400000002233,-2646.0,-320.6200000000008
326,-8708.619999999995,1662.2400000002233,-2646.0,-268.75
327,-5707.180000000051,4294.769999999553,-2492.89,-918.3599999999997
328,-5707.180000000051,4294.769999999553,-2492.89,-2426.37
329,-5707.180000000051,4294.769999999553,-2492.89,-1508.0100000000002
330,-5707.180000000051,4294.769999999553,-2492.89,-181.79
331,-5707.180000000051,4294.769999999553,-2492.89,-1219.83
332,-5707.180000000051,4294.769999999553,-2492.89,-1276.89
333,-5707.180000000051,4294.769999999553,-2492.89,-1175.1
334,-5707.180000000051,4294.769999999553,-2492.89,-1589.14
335,-5707.180000000051,4294.769999999553,-2492.89,-1038.04
336,-5707.180000000051,4294.769999999553,-2492.89,-1095.1
337,-5707.180000000051,4294.769999999553,-2492.89,-993.31
338,-5707.180000000051,4294.769999999553,-2492.89,-1407.35
339,-5707.180000000051,4294.769999999553,-2492.89,-57.05999999999993
340,-5707.180000000051,4294.769999999553,-2492.89,-369.31
341,-5707.180000000051,4294.769999999553,-2492.89,-312.25
342,-5707.180000000051,4294.769999999553,-2492.89,-414.04
343,-6126.060000000056,2102.910000000149,-2603.24,-330.09999999999945
344,-6126.060000000056,2102.910000000149,-2603.24,-1300.1099999999994
345,-6126.060000000056,2102.910000000149,-2603.24,-970.0100000000003
346,-6126.060000000056,2102.910000000149,-2603.24,-199.15000000000055
347,-6126.060000000056,2102.910000000149,-2603.24,-586.4099999999999
348,-6126.060000000056,2102.910000000149,-2603.24,-851.5299999999997
349,-6126.060000000056,2102.910000000149,-2603.24,-974.4499999999997
350,-6126.060000000056,2102.910000000149,-2603.24,-1096.9499999999996
351,-6126.060000000056,2102.910000000149,-2603.24,-387.2599999999993
352,-6126.060000000056,2102.910000000149,-2603.24,-652.3799999999992
353,-6126.060000000056,2102.910000000149,-2603.24,-775.2999999999993
354,-6126.060000000056,2102.910000000149,-2603.24,-897.7999999999993
355,-6126.060000000056,2102.910000000149,-2603.24,-265.11999999999995
356,-6126.060000000056,2102.910000000149,-2603.24,-388.04
357,-6126.060000000056,2102.910000000149,-2603.24,-510.54
358,-6126.060000000056,2102.910000000149,-2603.24,-122.92000000000007
359,-6126.060000000056,2102.910000000149,-2603.24,-245.42000000000007
360,-6126.060000000056,2102.910000000149,-2603.24,-122.5
361,-7326.150000000023,2105.8300000000745,-2604.52,-1067.6500000000003
362,-7326.150000000023,2105.8300000000745,-2604.52,-2389.34
363,-7326.150000000023,2105.8300000000745,-2604.52,-1321.6899999999996
364,-7326.150000000023,2105.8300000000745,-2604.52,-596.6499999999996
365,-7326.150000000023,2105.8300000000745,-2604.52,-904.9399999999997
366,-7326.150000000023,2105.8300000000745,-2604.52,-1050.9699999999993
367,-7326.150000000023,2105.8300000000745,-2604.52,-1003.66
368,-7326.150000000023,2105.8300000000745,-2604.52,-1236.92
369,-7326.150000000023,2105.8300000000745,-2604.52,-308.29
370,-7326.150000000023,2105.8300000000745,-2604.52,-454.3199999999997
371,-7326.150000000023,2105.8300000000745,-2604.52,-407.01000000000016
372,-7326.150000000023,2105.8300000000745,-2604.52,-640.2700000000004
373,-7326.150000000023,2105.8300000000745,-2604.52,-146.02999999999975
374,-7326.150000000023,2105.8300000000745,-2604.52,-98.72000000000023
375,-7326.150000000023,2105.8300000000745,-2604.52,-331.9800000000005
376,-7326.150000000023,2105.8300000000745,-2604.52,-185.9500000000008
377,-7326.150000000023,2105.8300000000745,-2604.52,-233.26000000000028
378,-6748.719999999972,2502.5,-2579.88,-701.3400000000001
379,-6748.719999999972,2502.5,-2579.88,-2486.2000000000007
380,-6748.719999999972,2502.5,-2579.88,-1784.8600000000006
381,-6748.719999999972,2502.5,-2579.88,-923.4799999999997
382,-6748.719999999972,2502.5,-2579.88,-1268.8999999999996
383,-6748.719999999972,2502.5,-2579.88,-1416.25
384,-6748.719999999972,2502.5,-2579.88,-1346.34
385,-6748.719999999972,2502.5,-2579.88,-1675.7399999999998
386,-6748.719999999972,2502.5,-2579.88,-345.42000000000013
387,-6748.719999999972,2502.5,-2579.88,-492.77000000000055
388,-6748.719999999972,2502.5,-2579.88,-422.8600000000006
389,-6748.719999999972,2502.5,-2579.88,-752.2600000000003
390,-6748.719999999972,2502.5,-2579.88,-147.3500000000004
391,-6748.719999999972,2502.5,-2579.88,-77.44000000000051
392,-6748.719999999972,2502.5,-2579.88,-406.84000000000015
393,-6748.719999999972,2502.5,-2579.88,-259.4899999999998
394,-6748.719999999972,2502.5,-2579.88,-329.39999999999964
